TF,Target,Label
733,5954,1
684,1249,0
2391,4488,0
4408,8786,1
10973,6155,0
1943,8496,0
703,897,0
59,10857,0
964,5897,1
703,9957,0
684,11129,1
4546,1503,1
59,11231,1
3973,4980,0
9613,8906,0
684,5113,1
4543,6884,0
10354,5697,0
4546,6169,0
684,10305,0
684,11487,0
787,7127,0
59,11543,0
2391,4888,1
684,5270,0
707,3004,1
4994,7401,0
684,8400,1
59,10890,1
10973,1193,1
2391,5279,1
703,10169,1
684,2013,1
59,2498,0
9613,9178,0
4543,898,1
2391,11139,0
9613,1627,1
3973,10406,1
1252,1509,1
2391,4298,0
1252,519,0
59,11228,0
10545,1955,1
2391,8782,0
684,7876,1
975,1246,1
59,5972,1
4546,4383,0
5695,4196,0
59,4386,1
59,1730,0
9613,6329,0
3973,8188,1
3973,5188,1
703,719,1
10973,5744,1
684,5521,1
742,2974,1
684,11148,0
9613,11479,0
684,8612,1
2391,9320,1
3973,11692,0
4546,8046,0
59,5027,0
10973,8812,0
3973,113,1
4408,4955,1
703,1405,0
59,167,0
703,3419,0
2391,1509,1
4546,6763,0
9613,6463,0
3973,8230,1
2391,4091,1
4994,11276,1
975,4998,0
9613,8551,0
787,5034,1
754,7651,0
59,3251,0
2391,1065,0
3973,9632,0
964,10617,0
1252,6415,0
3974,5092,0
2391,2709,0
1252,3618,0
684,3691,0
3973,3082,1
1252,1612,0
4994,7365,0
2391,565,1
3966,3110,0
2391,562,1
9613,6374,0
4408,10654,1
684,7214,0
3973,103,1
1252,7815,1
59,2924,1
1252,3038,0
3973,1371,0
9559,7848,1
3974,3595,1
10973,11940,0
684,10326,1
742,4968,0
787,9595,0
10973,10323,1
9613,11403,0
5695,3995,1
9559,6360,1
4408,7624,1
59,380,0
684,4051,1
4543,11773,1
684,7323,0
684,4106,0
751,1829,0
3973,6385,0
964,8472,1
2391,7905,0
4994,8385,1
2391,9632,0
4543,5571,1
684,9328,0
754,9124,1
3966,6188,0
3973,2318,1
4994,9202,1
3973,5650,0
4994,6008,0
703,9663,1
4994,8904,0
964,2401,0
4994,8699,1
2391,767,1
10354,8109,0
10973,3277,1
9613,3324,0
59,4557,0
703,8709,1
4408,2137,1
59,6138,1
3966,9613,0
3973,8418,0
964,6507,1
10973,7255,0
4543,3248,0
2022,11491,0
10973,3681,0
10973,9067,1
787,7173,0
4994,6204,1
3973,3209,1
684,8190,1
964,212,1
684,10594,1
9559,6373,1
10973,6001,1
4408,10561,1
10973,1092,1
5695,9856,1
8212,1418,0
59,1634,1
10973,6008,0
5695,9582,1
4546,10122,0
4994,10489,1
4546,2238,1
59,5385,1
684,3479,0
3973,11282,0
684,1610,1
964,4691,0
742,8593,1
2391,11131,0
3973,5593,0
3973,3279,1
3974,8685,1
964,4403,1
4994,9650,0
4546,5278,0
1464,5947,1
703,11841,0
59,8030,0
11145,2249,1
10973,9788,0
3974,9006,1
4408,10192,0
2391,10322,1
59,2575,1
9613,1327,0
3973,1379,0
59,2964,1
9613,2751,0
2022,1243,0
8212,5900,0
684,8959,0
10973,10689,1
975,9881,1
10973,5777,0
9150,5130,0
4994,2770,1
10973,883,1
10973,1744,1
703,10958,1
59,4546,0
59,4474,1
4994,5746,0
4994,542,1
754,12096,1
9559,5760,1
754,951,0
684,6833,1
9613,2920,0
975,1675,1
10973,1291,1
703,2965,1
964,7835,0
4546,11315,0
59,3780,0
754,2302,0
964,11689,0
4543,11605,0
10973,6959,1
787,5867,1
684,4768,0
1252,10222,0
754,8985,0
4543,11898,0
10973,10221,1
9613,12143,1
754,5924,1
787,1732,0
10973,11644,1
1252,3778,1
964,11433,0
4543,10475,1
9613,7518,1
10973,798,0
964,523,0
684,7831,0
11024,2022,1
59,11496,0
9613,4914,0
4408,423,1
964,8528,0
9613,9620,1
59,4517,0
2391,6087,0
703,133,0
1252,664,1
59,7088,1
4994,3456,1
3973,2543,1
59,4815,1
59,3958,0
684,4042,1
3973,459,1
4408,4700,1
3974,1996,0
703,5113,0
59,440,0
2391,5980,0
59,1564,1
703,269,1
10973,9594,1
10973,10722,0
10973,10081,0
975,3911,1
9150,10155,1
59,3876,1
703,8997,1
9613,12198,1
754,8167,0
3973,10216,0
3974,9846,0
10973,3989,0
4543,10009,0
9613,420,0
9559,4061,1
684,2089,0
59,9633,1
1252,3794,1
703,7606,1
703,8465,0
787,6722,0
684,7561,0
787,362,1
10973,437,1
2391,4431,0
59,8292,0
964,6671,0
59,11783,0
964,5673,1
10973,8911,0
9095,7560,1
703,12081,1
9613,3895,0
10973,10455,1
964,12152,0
4546,11338,1
703,9093,0
3973,9261,0
4546,88,0
5695,5630,0
10973,3525,1
10973,4210,0
59,4900,0
9613,3101,1
787,4798,1
9150,7669,0
4994,8016,1
3973,433,1
2391,9281,0
703,3110,0
9613,2916,0
703,3043,0
703,2795,0
3973,5088,0
5695,851,0
707,1366,0
59,6977,0
3973,7225,0
9613,514,0
3973,10196,1
4408,6257,1
10973,932,0
703,404,0
59,8776,0
10973,3945,0
59,4700,1
10973,10415,1
3973,10089,0
2022,12019,0
59,9968,1
9613,363,1
59,2871,0
9559,9315,0
964,5773,0
8212,4929,0
2391,7457,0
4408,3224,0
4408,7373,0
59,1419,0
1252,6731,0
3973,11292,1
2022,10619,0
684,5111,1
4408,10836,0
9613,2427,1
4543,11683,0
9613,4558,0
4994,3677,1
703,10698,0
10973,83,0
1464,9937,1
9613,1959,0
703,6678,0
8212,840,0
975,2911,0
8212,255,1
9559,11495,1
787,3218,0
9613,9076,0
964,2304,1
10973,4022,0
3974,8695,1
796,7852,0
10973,887,0
4408,1623,1
9613,5194,0
2391,9714,1
703,2364,0
9613,8763,0
59,2488,1
703,6696,1
1252,5311,1
4994,9974,0
10973,3208,0
10973,11715,1
4408,11028,0
59,6069,0
9613,6783,1
3973,1007,0
9613,11503,1
9559,12094,1
59,11664,0
2391,2561,0
964,7168,0
751,93,0
4546,1354,0
2391,2088,1
684,2731,1
1252,4877,1
707,6264,1
2391,7225,1
751,5587,1
9150,9061,1
703,4645,1
4546,2561,1
703,4548,0
59,10898,1
684,9075,0
59,5547,0
59,8537,0
9095,731,1
9559,2810,1
3974,12193,1
2391,4007,1
59,11298,1
9559,4006,0
754,6558,1
684,250,1
4543,939,0
754,1026,0
4994,5359,0
3974,9508,1
742,3137,1
964,6344,1
754,2950,0
59,1940,0
9095,1869,1
703,4958,1
59,3562,1
9613,1292,0
59,4135,0
754,6109,0
4546,11625,0
684,3054,1
964,904,0
1252,2231,1
964,6742,1
59,7483,1
703,545,1
754,2146,0
10973,9991,0
703,7661,0
10973,3147,1
703,9100,0
3973,4515,0
684,8027,0
9613,5766,1
754,2807,0
787,230,1
2391,3320,1
964,4962,1
787,2990,0
754,1740,0
2391,2100,1
59,8873,0
684,10056,0
707,11908,0
59,3915,0
10973,12045,1
3973,8737,1
59,7996,0
3973,398,1
4408,3660,0
59,2281,1
4546,1718,1
4408,1735,0
703,5111,0
59,941,1
4408,7560,0
9613,9312,0
2391,11688,0
59,10402,0
9613,1835,1
1252,1099,1
3973,8200,0
2391,8675,0
9613,9193,1
3973,10292,0
10973,9424,0
10973,4338,1
59,2007,0
3973,8983,1
4543,11668,0
703,2341,0
742,10942,0
10973,7898,1
8212,2022,1
1252,11731,0
3973,1427,0
684,2919,1
4994,7163,0
9559,3163,1
9150,2692,0
9559,4359,1
9613,10767,0
59,1977,1
4408,1585,1
964,1123,0
59,7533,0
4408,11359,0
2391,7100,1
684,6296,0
10973,5800,1
975,4708,1
964,5781,0
2391,1550,1
2391,3752,0
4994,1706,0
59,3027,0
59,4307,0
703,5955,0
4543,5697,1
9613,8310,0
1252,6650,0
4546,8660,1
3973,9046,1
787,824,1
4408,8524,0
684,10926,0
703,1946,0
9613,7726,0
5695,8051,0
59,9126,0
754,9849,0
9613,11446,0
2391,10657,1
9559,6419,1
5695,1763,1
59,8576,0
4546,8814,1
59,8966,1
705,6139,1
2022,3675,1
3966,11068,0
964,4816,1
2391,11775,1
754,3413,1
59,9015,1
8212,5717,0
2391,5042,0
703,8288,1
703,5605,0
754,4216,0
59,1380,1
3973,1177,1
2391,5449,1
8212,1505,0
59,9605,0
59,453,1
703,6502,1
4994,11570,1
9613,7030,0
59,5102,0
703,6335,1
9613,427,1
10973,2077,0
2391,5320,1
2391,3748,0
1252,7111,0
2391,329,1
9150,7525,0
754,10073,0
754,10027,1
787,5066,1
9613,5281,0
703,9627,0
3974,2707,1
10973,4798,1
964,1598,0
4408,2810,1
9613,8028,0
3966,1821,1
3973,3206,1
3973,2434,1
10545,501,0
10973,3951,0
4546,9297,1
4543,4562,0
2391,3511,0
684,5732,0
59,11533,0
4408,2492,0
2391,4546,0
59,1418,1
742,5861,1
59,5284,1
703,1266,0
9613,1539,1
703,7479,1
4994,10173,1
964,10024,0
2391,1911,1
9559,10727,1
4994,1704,1
703,9550,0
2391,7666,1
3973,11163,1
3973,6522,0
10973,3842,1
59,4525,1
9559,8970,1
10973,3745,1
9559,5788,1
2391,3,1
703,9548,1
707,5408,1
4546,8564,1
703,3576,1
754,11306,0
3966,1157,0
9613,6228,0
751,6249,1
59,9754,0
4546,1001,1
703,812,1
4546,2052,0
4994,2871,1
3973,5429,1
9613,7482,1
2391,10666,1
787,11016,1
3973,2150,0
684,3045,0
754,4381,0
4546,5482,1
754,1313,1
703,7915,1
754,10208,1
684,1478,1
59,7707,0
10973,3746,1
684,7960,1
9613,2239,1
787,9940,0
3973,8254,1
59,11537,0
59,6638,1
59,2920,1
59,7746,1
703,2789,1
1252,8120,0
975,4933,1
684,5391,1
59,6137,1
59,11972,1
5695,8323,0
1252,5584,0
4994,2789,1
59,9824,0
3973,8107,0
703,6964,0
9613,10485,1
9559,7630,0
4408,5408,0
742,2175,1
684,10403,0
4543,2607,1
4408,1476,1
4543,1811,1
4408,7565,0
4408,6198,0
703,2937,1
684,281,1
4546,4634,1
964,8036,0
3973,2824,0
3973,2617,1
9559,7928,0
3973,2840,1
684,10396,0
2022,10645,1
9613,5518,1
4546,3537,1
703,7611,1
3973,2012,0
10973,248,1
703,2127,1
2391,4483,1
10973,255,1
4543,6856,1
8212,11358,1
9559,104,1
684,2535,0
754,9943,1
684,7209,0
964,7312,0
2391,8417,1
4546,6947,1
4408,11319,0
3966,8248,0
59,5771,1
4543,8020,1
9613,3159,0
10973,11847,1
2391,11311,0
2391,3440,0
684,2654,0
59,9247,0
5695,12210,1
4408,8629,1
1252,5290,1
964,6490,1
10973,814,0
5695,9666,0
703,1914,1
4994,5332,0
754,1357,1
10973,8795,0
59,2465,0
59,9012,1
4546,7222,0
2391,6525,1
5695,6198,1
59,7247,1
2391,212,1
4408,4018,0
59,1389,0
10973,8057,0
754,12040,1
2391,276,1
9559,1059,1
964,1590,0
9559,2374,1
3973,5127,1
1252,11077,1
9613,7815,0
964,4109,1
10973,5426,0
9613,9006,1
964,10358,1
8212,6100,0
754,8447,1
10973,4048,0
3973,201,0
703,9704,0
4546,1393,0
3966,11032,0
59,1797,1
10973,5147,1
3973,707,1
4408,11485,1
684,6873,1
9613,1141,1
3966,3568,1
4408,11501,0
4408,1858,0
3973,2724,0
684,11302,0
2391,9048,1
1252,7952,0
59,4430,1
684,6666,0
707,7542,0
964,7977,1
9613,7458,1
3973,6474,1
964,5785,1
9613,5969,0
10973,11839,1
9613,12024,0
2391,11170,0
1252,7928,0
4994,3640,1
964,11309,0
703,8861,1
964,7556,1
964,6255,1
59,9560,0
4543,6276,0
4994,6028,1
10973,4740,1
59,11107,0
10973,531,0
703,2036,0
4546,1753,1
754,3787,0
684,9906,0
4994,358,0
10973,1824,1
59,9959,1
59,7564,1
754,7263,0
754,5266,1
703,1788,0
4994,10927,0
4994,9466,0
787,4303,1
975,7306,0
3974,12176,1
964,949,0
684,7136,0
964,3493,1
9613,6232,1
703,460,1
9613,6644,0
8212,11071,1
4994,6901,1
10545,8077,1
742,1629,0
964,10619,0
975,5717,1
964,3881,0
4546,11880,1
59,4720,0
59,10362,0
2391,8885,0
684,4261,1
964,8575,1
9613,11033,1
751,542,1
4546,4433,1
59,460,1
3973,8988,0
9613,9017,0
308,6851,0
4994,9398,1
2391,5298,1
751,11624,1
684,652,0
4546,11247,1
684,2463,1
59,5839,1
684,7751,1
59,5970,1
2391,6976,1
59,2054,0
703,6637,0
2391,577,1
5695,11897,1
2391,3510,0
754,3541,1
4408,3045,0
964,3677,1
3973,4541,0
3974,4142,0
703,7529,0
3973,10445,0
3973,1650,0
4546,9995,0
4546,6474,0
4546,3378,0
1252,5144,1
2391,9760,0
684,7254,0
59,11551,0
59,600,1
703,7248,0
4408,6177,1
703,3951,0
9613,7658,0
2391,4500,1
3973,945,1
10973,3576,0
10545,471,0
59,3529,1
684,9929,0
4994,1297,0
4408,9815,0
4408,221,1
2391,9560,0
2391,2209,0
4408,7283,0
787,5018,0
11024,5823,1
964,8908,1
2391,3741,1
3973,4618,1
2391,8605,0
10973,4815,0
3973,2945,0
10973,796,1
10973,5506,0
59,8315,1
59,1334,0
703,4494,1
4408,1739,0
8212,7558,1
703,9474,1
703,7965,1
2391,7334,1
3973,1968,0
5695,2643,0
4546,9942,0
11024,557,0
754,5553,1
2391,3578,0
9559,6663,1
2391,10796,0
9613,2698,0
964,5712,1
10973,10004,0
59,1317,0
11024,1924,0
703,6752,0
964,2143,0
4994,3535,0
10973,933,0
1252,2756,0
975,11977,1
4994,1575,1
10973,1928,1
9613,6786,0
964,730,1
707,8648,0
3973,5177,0
9613,3388,1
964,9612,1
787,8422,0
4546,5825,1
9613,7854,0
9613,1566,0
707,12130,0
4546,1113,1
9613,11091,0
684,4606,1
4546,3597,0
703,7172,1
1252,3572,1
59,2980,0
9559,10757,0
59,12143,1
59,12183,1
59,11716,0
10973,7078,0
9559,8738,0
3974,4467,1
4994,9673,1
9613,1283,0
9095,2964,0
703,10849,0
754,27,0
4546,9886,1
684,4814,1
2391,10934,0
1252,5805,1
703,9933,0
964,10480,1
787,95,0
9613,6878,0
9613,12036,1
59,7588,1
59,10146,1
754,6390,0
754,2596,0
787,9738,0
59,368,1
4408,10736,0
10973,10477,0
703,12122,0
684,9492,0
10973,11110,0
11024,11352,0
754,2340,1
754,9924,0
10973,3994,1
3973,11989,1
3973,10628,1
10545,5920,0
703,11707,0
975,4968,1
684,2478,0
10545,1475,1
3973,6255,0
964,3421,0
4994,3981,0
3973,3125,0
8212,11974,1
3973,8907,0
2391,11719,1
9613,9955,1
1252,8280,0
59,8162,0
10973,11830,0
964,3971,1
964,9955,1
5695,7296,0
3973,3907,0
10354,1510,1
3974,8047,1
964,1506,0
10973,11743,1
59,10300,0
684,3311,0
4546,1409,0
4994,2179,1
4994,7001,1
703,12150,1
59,1575,1
59,3277,1
705,5472,0
754,11205,1
4546,380,0
684,9931,0
10973,7670,0
2391,10446,1
684,1066,0
3973,10022,1
9613,10053,0
59,11441,1
8212,5212,1
10973,7182,1
4994,254,0
4543,10794,0
754,7439,1
10973,1012,1
3973,1102,1
684,3635,0
684,10178,0
10973,4961,1
10973,4168,1
10545,6603,1
964,1697,1
10973,1536,0
59,55,1
703,10212,0
2022,3721,1
2391,8285,1
9613,11842,0
59,10170,1
3973,3619,0
4546,2625,1
9613,5652,1
10973,9947,0
9613,602,1
4543,8804,0
59,425,1
703,4042,1
964,7218,0
59,6466,0
707,12001,1
3973,7507,0
59,6357,1
964,3638,0
796,4278,1
703,12034,1
5695,1111,0
9613,6359,0
964,11567,0
10973,3057,1
2391,10380,0
9613,11717,0
3973,12187,1
4994,3134,0
684,7076,0
9613,11306,1
796,11578,0
10973,2100,1
754,11416,1
975,5167,1
3973,3037,0
59,7525,0
59,7,0
703,274,0
59,11683,0
3973,9313,1
703,2272,0
964,9205,1
2022,1842,1
3973,2014,1
4408,12157,1
3973,10651,0
754,8675,1
1252,5773,0
59,4420,0
3973,7886,1
4408,8563,1
7499,290,0
9613,7218,0
4408,11393,1
59,3997,0
703,756,0
9559,3210,1
4994,1970,1
59,6617,0
975,9277,1
9559,4525,1
59,6269,1
59,10113,1
3973,3094,0
4546,2909,0
703,2388,0
9613,3684,1
10973,5733,1
4408,8973,1
59,12177,1
4408,8092,1
3973,9674,0
2391,6665,1
10973,6021,1
3973,8456,1
9613,8965,0
3973,5339,1
4994,11521,0
3966,4798,1
3973,8168,0
10973,9173,1
4408,1494,0
9613,10984,0
4408,11078,0
3973,8376,1
4994,12043,0
684,5003,1
964,11246,0
3973,1164,0
4994,6706,0
787,1521,0
3966,8395,1
3966,3409,0
2391,5207,1
684,5987,1
684,8799,1
4546,2775,1
787,8853,0
59,8646,0
684,1469,0
59,365,1
11024,9154,0
4408,9522,0
3973,782,1
703,5225,1
4408,7660,1
59,11616,1
59,77,0
8212,5178,1
9613,2834,1
2391,9304,0
10973,1956,0
8212,7331,1
9150,516,1
703,958,1
9559,8363,0
9613,7822,1
59,154,0
684,3954,0
59,1491,0
754,7897,1
3973,2382,0
8212,10840,1
4546,129,0
1943,8353,0
1252,10460,1
9559,10898,1
59,10984,1
59,1041,0
8212,1162,0
59,4274,0
684,6851,0
59,3356,1
754,5179,1
964,8165,1
684,4441,0
684,11173,1
3973,1255,1
4994,4809,0
3973,1423,0
754,1497,0
4408,4170,0
9613,5646,1
4994,8526,1
964,5562,1
4408,1854,1
4546,1154,0
10973,10302,0
4543,2048,0
684,7164,1
2391,7034,0
59,5914,1
59,9584,0
684,3313,0
10973,4069,1
4408,2767,1
4994,8267,0
10973,4442,0
59,8874,0
2391,2279,0
4408,5158,1
964,1663,1
684,4717,0
5695,4463,1
703,2469,0
4546,8799,0
2391,8706,1
9613,9267,0
4994,6947,0
787,5309,0
2391,4926,0
9559,9727,0
9613,7808,0
3973,9021,1
975,2330,0
684,2325,0
964,8606,0
964,574,1
1252,5180,0
5695,3153,0
9559,12035,0
9613,4901,0
59,6857,1
9613,2000,1
10973,8176,0
3973,11879,1
964,12089,0
59,6546,0
9613,9659,1
3973,11230,1
742,11864,0
2391,9287,1
59,1923,1
2391,6269,1
9559,5268,1
10973,4254,0
703,11022,0
787,9842,1
4408,958,1
10973,10007,1
703,10117,1
10973,5150,1
10973,119,1
10973,3068,0
3973,5098,0
684,6656,0
703,10891,1
2391,11202,1
4408,6980,0
10973,3134,1
964,5095,0
4408,2813,1
59,9302,0
742,10058,1
4543,5242,0
59,12174,0
59,2277,1
59,2029,0
964,8317,1
684,4357,1
10973,3102,1
59,3917,0
3966,9775,1
4994,5868,0
4994,8563,0
9613,8661,1
4543,11227,1
4994,7843,0
4408,7415,0
10973,11240,0
3973,5558,1
3973,9676,1
4994,240,1
4408,6401,1
964,9968,0
4546,6541,0
2391,11993,1
4543,358,1
9559,11884,1
4543,10849,1
964,896,1
9613,9496,0
975,7134,0
11145,4277,0
3973,8441,0
703,7771,1
9613,9804,1
703,3087,0
10973,2859,0
684,776,1
2391,8232,0
1252,3733,1
8212,5835,1
2391,10351,1
59,6530,0
4994,5760,1
59,9514,0
9559,3719,1
4543,9100,0
703,5990,0
9559,6815,0
10973,7415,1
4546,3717,0
10973,5002,0
59,5942,1
3973,8574,1
703,3866,1
59,765,1
4408,5700,1
2391,9072,1
4546,7521,0
59,2516,0
59,1482,0
10973,1318,0
2391,1964,0
964,4215,0
59,2628,0
4408,784,1
3973,7242,0
684,6056,1
2022,1754,1
9613,8376,1
9613,3284,1
703,11689,0
2391,3680,0
787,10877,0
59,6276,1
703,8604,1
9613,3287,1
10973,2247,0
1252,3873,0
11145,3093,1
59,792,1
4994,9315,1
9613,6890,1
684,8122,0
3966,542,0
4408,1208,0
684,11871,0
59,1592,1
4543,4589,0
703,7818,1
684,1732,1
703,1700,1
9613,3478,1
4546,11641,1
3973,4125,1
59,4527,0
2391,11895,0
2391,9979,1
266,3856,1
3973,10750,1
3973,3416,1
10973,10656,1
9559,11190,0
59,11127,1
59,3352,0
59,10495,1
2391,515,0
9613,3104,1
975,10043,1
703,10983,1
10973,11827,0
10973,8571,0
975,9917,0
2391,11203,1
10973,3181,1
3973,8207,1
4543,6885,1
8212,5967,1
703,10021,1
703,11581,0
703,11748,0
3973,3732,1
703,5868,1
684,3844,0
703,1991,1
964,584,0
11024,7644,1
5695,1326,1
10354,4095,1
684,5797,0
1252,4168,1
4408,5268,0
9613,7162,0
10973,8030,0
703,474,0
10973,6335,0
4994,9365,0
703,1691,1
1252,5332,1
59,4821,0
3973,3791,0
1252,3348,0
3974,783,1
59,1022,1
684,2372,0
964,3721,0
4543,6523,0
59,2383,1
684,163,1
10545,5262,1
10973,2573,1
684,9465,0
59,1847,1
3966,7174,1
684,4408,0
964,10723,0
3974,1932,1
9559,4089,0
684,4041,1
2391,5759,1
3966,9047,1
11145,1976,0
4543,4348,1
2391,2396,1
2022,4122,1
5695,721,0
10973,8646,0
59,1115,0
754,3032,0
10973,6617,0
754,9071,0
1252,4267,1
9559,3958,1
4408,3297,1
703,6495,1
2391,8298,1
9559,3700,0
703,12083,0
964,8859,1
964,10474,0
59,7029,0
684,2037,1
10973,1062,1
707,493,1
787,9305,1
964,6340,0
787,4948,1
4994,10799,0
9559,5835,1
4994,11673,1
1252,7297,0
684,7267,0
703,4519,0
3973,9654,0
9613,5389,0
4543,2774,1
7499,4911,1
975,8553,0
2022,2168,0
59,7527,0
4546,6172,0
4546,8087,1
964,7683,1
4994,4018,0
3973,5527,1
2391,5568,0
703,7830,0
754,7342,1
3973,6473,1
9613,4563,1
703,12003,0
59,4211,1
3973,1630,0
964,4745,0
5695,11085,1
10973,10405,0
9559,2557,0
2391,3846,1
59,11854,0
4546,8386,0
703,11838,0
4543,3098,0
10973,1483,1
3973,8886,1
3973,11474,1
4546,9598,1
684,1943,0
684,10334,1
9613,5506,0
9613,2970,0
10973,2815,1
684,3276,1
751,3016,0
684,10519,0
4994,6668,0
1252,10184,1
964,3590,1
3973,7624,0
9613,3456,0
9613,5346,0
9559,7475,1
59,6958,1
59,4142,0
9613,1624,0
684,1561,0
4546,6814,0
4408,9373,0
703,11799,0
703,4420,1
4546,5680,1
964,4720,0
703,3260,1
4546,8393,0
787,9775,1
3973,5856,0
4408,223,1
684,9427,0
11024,500,1
754,3277,0
10973,11654,1
3973,9929,1
3973,6917,0
9613,8,0
1943,4757,1
59,9985,0
9150,874,1
9613,5967,0
4994,528,0
10545,10635,1
2391,7137,1
7499,4355,0
9150,8154,1
964,4776,0
59,1823,1
59,4218,0
3974,7403,1
9613,3453,1
2391,3173,0
751,5935,1
10973,123,0
5695,11433,0
59,11831,1
2391,8135,1
59,10339,1
1252,8103,1
703,2687,1
4408,10578,0
9559,1463,0
4994,8178,1
10973,2306,0
787,7922,0
684,9384,1
11145,7716,0
59,3935,0
3973,3211,0
1252,5834,0
9613,4861,1
59,5976,1
3973,9819,0
703,11665,0
4994,859,0
9559,2587,0
3973,10484,1
9613,2907,0
964,189,1
787,5241,1
4408,9869,1
684,923,1
703,2812,0
964,7911,0
684,3412,1
9613,4841,1
703,4916,0
3974,5084,1
4994,4380,1
4408,4134,0
703,5760,1
2391,5174,0
754,4345,1
10973,974,1
3973,2813,1
703,735,0
10973,5066,1
2022,1,0
4546,4623,1
59,7985,1
742,1897,1
4546,5198,0
4543,500,0
787,2414,1
754,1018,1
9613,5755,1
59,10747,0
59,9627,1
10973,4932,0
4408,3952,0
59,9388,1
9613,9084,0
4994,2426,0
4994,379,1
9613,4808,0
742,3906,0
4408,9385,0
703,270,1
3973,3256,1
4546,3695,1
964,8836,1
9613,974,1
59,12103,1
684,637,1
9613,4949,1
703,2115,1
754,4515,1
9613,254,1
2022,779,0
3973,80,0
1252,11409,1
684,6842,1
4546,2129,0
964,10367,0
4543,9737,0
59,1960,1
10973,4847,1
3973,9127,0
59,11598,0
59,12062,0
10973,5754,1
9613,2806,0
4994,8435,0
9559,9790,1
754,2825,1
684,6532,0
964,2660,1
5695,8015,1
703,8600,0
3966,8072,1
59,11379,0
684,4853,1
59,49,0
9613,2305,1
5695,3531,0
754,6422,1
742,4434,1
3973,5766,1
4994,1245,0
59,8920,0
1252,3622,0
964,6564,0
4543,712,0
59,11956,0
4408,3556,0
684,1012,0
703,10973,1
9559,5482,1
742,11051,0
9150,3320,1
4543,1036,0
684,5239,0
10973,8872,0
9613,3852,1
10545,9670,1
964,5323,1
2391,11377,0
3973,1935,1
59,6953,1
1252,10282,1
4994,6086,1
3973,10743,0
754,10194,0
10973,8659,1
964,4076,0
9559,8563,1
975,1027,1
964,7467,0
3973,8377,1
787,5622,0
3973,1402,1
9613,8045,0
9559,6527,1
5695,11852,1
1252,1084,1
59,6308,1
964,10135,1
59,9075,0
3973,71,1
9559,8036,0
4546,10147,0
2391,4021,0
964,6108,0
59,7234,1
964,8974,1
10973,6370,0
4543,5798,1
10973,70,1
975,2835,0
9559,3579,0
2391,11598,1
703,8423,0
703,2072,0
2391,8747,0
964,6052,1
703,11585,0
2391,3893,0
2391,11579,0
1252,6997,0
1252,7064,1
3973,8235,0
59,314,0
4408,10398,0
4408,5731,0
787,9994,1
4994,2962,0
1252,3708,1
9559,1259,0
3973,6292,1
4543,7969,0
3974,6492,0
2391,2545,0
3973,4101,0
59,258,0
8212,8009,0
787,8117,0
9613,6832,1
4994,355,0
4408,7765,0
59,10231,1
703,10233,0
59,4331,0
9150,8414,0
4994,7330,0
10973,4140,1
10973,8493,0
964,7402,0
684,1672,0
2391,7922,1
4408,8342,0
707,484,0
4546,5281,1
4408,10958,1
703,3597,0
684,2670,0
684,1918,1
9613,9172,0
59,7366,0
754,976,0
703,9279,1
754,10947,1
3973,7919,1
4994,11996,1
59,11296,1
1252,11809,0
9613,100,1
59,2050,0
3973,4410,0
10973,169,1
10973,6351,0
1252,10576,1
9559,4625,1
9150,769,0
9613,4369,1
754,1427,1
11024,1586,0
59,7716,1
3973,5165,0
684,9221,1
59,4337,0
3973,9456,1
1252,2451,0
4408,8148,0
10973,6330,0
59,10120,1
703,9892,1
2391,2868,0
9559,1311,0
9613,350,1
10973,6287,0
3973,48,1
742,9969,0
4543,3256,1
703,10833,1
684,5920,1
59,9167,1
9559,2846,0
684,9514,0
684,7349,1
9613,1144,1
703,11251,1
4994,7134,0
5695,5968,1
703,8564,0
59,4593,0
703,9867,0
3973,3503,1
9613,3655,0
9559,12158,0
59,10330,0
59,12078,0
4546,4024,0
59,2442,0
10973,5312,0
964,1917,1
4408,664,1
4408,11029,1
10973,5741,1
11024,4961,1
4994,8304,0
4408,5975,1
2391,4049,0
59,534,1
742,3552,0
9559,11063,1
4408,10226,1
703,9943,1
59,9864,0
9613,7370,1
964,6766,0
9613,3183,0
4543,6166,1
59,6599,0
3973,7382,1
1252,1464,0
684,10635,1
11024,8902,0
9559,11268,0
8212,11470,0
703,9807,1
964,5290,0
2391,7337,1
10973,8912,0
59,371,1
754,7662,1
787,8192,0
59,11710,1
2391,809,0
9613,8929,0
10973,11755,0
2391,8774,0
703,41,1
964,627,1
754,2253,1
10973,10534,1
10973,10305,1
1252,1926,0
9095,10297,0
4546,12167,1
59,12063,0
5695,5602,1
3974,1661,0
733,53,1
964,6063,1
1252,4853,0
4408,4493,0
9150,6429,0
59,5217,1
4408,5482,1
742,5826,1
964,9044,1
9559,3875,0
10973,5096,1
684,821,0
703,11524,0
9559,3565,0
3973,7930,0
703,2908,0
4546,9305,1
754,11486,0
5695,6310,0
10973,4759,1
964,11300,0
684,11595,0
5695,714,0
59,8640,1
4546,5865,0
8212,6666,0
10973,6781,1
59,9977,0
9559,9981,0
684,12056,1
59,5789,1
4994,10785,0
9150,3542,0
10973,5505,1
4546,3712,0
742,4545,0
964,10551,1
4994,7232,1
4546,3206,1
2391,5582,1
684,1019,1
2022,9350,1
4994,7172,1
684,4789,0
3973,3547,1
3973,4897,1
4546,1173,0
10973,5717,1
4546,3007,0
