TF,Target,Label
5129,9206,1
8298,5066,1
8247,11528,1
6107,920,1
5129,6194,1
6107,3551,1
5129,6272,1
8298,8592,1
6107,1022,1
11724,5393,1
421,222,1
6107,8636,1
5129,3740,1
5129,7147,1
5129,324,1
8247,11147,1
8298,946,1
8247,4109,1
5129,1918,1
6107,5127,1
8247,9786,1
5129,121,1
8247,3495,1
5129,8574,1
8247,8050,1
5129,5519,1
421,2020,1
8247,9906,1
8247,2179,1
8298,2865,1
5129,7411,1
8298,10857,1
11724,697,1
5129,8109,1
7162,987,1
421,2644,1
8298,10018,1
421,2774,1
11724,6002,1
8247,2426,1
5129,6051,1
8298,9672,1
11724,9064,1
8247,9816,1
5129,12054,1
5129,3519,1
5129,5590,1
11724,664,1
8298,3623,1
5129,5196,1
8247,7237,1
8298,4682,1
8247,442,1
8247,9621,1
8247,8003,1
5129,2453,1
421,10988,1
8247,4571,1
8247,3617,1
11724,9008,1
8298,4325,1
11724,8324,1
11724,8907,1
5129,4434,1
8247,11836,1
5129,3604,1
8247,5260,1
8247,9701,1
8298,865,1
11724,6692,1
5129,10897,1
5129,5716,1
8298,5327,1
5129,7376,1
11724,8892,1
8247,7403,1
8298,11045,1
11724,2069,1
5129,11912,1
6107,4736,1
8247,10514,1
5129,5518,1
6107,4181,1
11724,1620,1
6107,6173,1
7162,5703,1
5129,4283,1
8247,11466,1
8298,3163,1
5129,9101,1
8298,2386,1
421,10280,1
8247,11353,1
8298,1009,1
5129,8162,1
5129,10662,1
8298,6183,1
8247,7871,1
11724,9203,1
8247,900,1
5129,7912,1
5129,6276,1
5129,2611,1
11724,11804,1
5129,3111,1
5129,11723,1
8298,11833,1
8247,1009,1
8247,5889,1
8298,5793,1
5129,10489,1
421,5083,1
8247,4761,1
11724,2781,1
7162,2666,1
8247,2478,1
6107,11839,1
8247,2591,1
8298,5292,1
11724,5672,1
5129,5781,1
11724,8122,1
5129,7664,1
421,11583,1
8247,6048,1
421,1847,1
5129,6478,1
8247,1531,1
5129,8102,1
8298,3535,1
5129,761,1
5129,5589,1
6107,2986,1
421,9084,1
11724,1271,1
8298,9997,1
8298,1239,1
11724,92,1
8247,8385,1
5129,9483,1
5129,8562,1
7162,6280,1
11724,11004,1
8247,12053,1
5129,5165,1
8298,6173,1
8298,7368,1
5129,2015,1
8298,3641,1
7162,9159,1
421,3429,1
8247,4953,1
8247,215,1
5129,10198,1
8247,6340,1
8298,8129,1
5129,4093,1
8247,3826,1
11724,11430,1
11724,1146,1
5129,4009,1
11724,8580,1
5129,7515,1
6107,1836,1
8298,3111,1
6107,8052,1
11724,5292,1
421,6252,1
5129,6180,1
5129,1193,1
8247,2519,1
8298,9834,1
5129,10665,1
5129,6385,1
421,2798,1
7162,8147,1
8298,1752,1
5129,6502,1
8298,8170,1
6107,8249,1
5129,10684,1
8247,10453,1
11724,11438,1
5129,8357,1
8247,5689,1
8247,7409,1
8298,5222,1
8298,11990,1
5129,6287,1
5129,5970,1
8298,8862,1
8298,11893,1
6107,7807,1
11724,9668,1
6107,1886,1
8298,4731,1
5129,8758,1
11724,6099,1
6107,4166,1
7162,1329,1
5129,9023,1
8247,10035,1
8247,11615,1
11724,7151,1
8247,1940,1
5129,10263,1
8247,2427,1
11724,380,1
8247,4119,1
7162,6138,1
5129,9609,1
11724,9262,1
8247,3020,1
8247,8177,1
11724,5371,1
7162,4407,1
11724,5180,1
7162,6483,1
8298,11974,1
8247,4152,1
6107,5769,1
6107,636,1
5129,4096,1
8298,10318,1
6107,11563,1
11724,4784,1
11724,5391,1
8247,10853,1
5129,10165,1
11724,8108,1
5129,7095,1
8298,8876,1
5129,7819,1
5129,10122,1
8298,1479,1
8298,3415,1
5129,11276,1
11724,8721,1
5129,3953,1
5129,924,1
8247,8277,1
5129,2211,1
5129,2930,1
5129,7599,1
7162,5861,1
5129,3613,1
8247,9930,1
5129,395,1
11724,4280,1
7162,9977,1
8247,2378,1
5129,11365,1
5129,10151,1
8298,815,1
11724,11458,1
6107,7295,1
8298,6060,1
5129,9115,1
11724,11314,1
5129,4555,1
6107,3420,1
8247,1914,1
5129,7211,1
8247,473,1
7162,3827,1
7162,9869,1
8247,1937,1
5129,2632,1
8298,6786,1
6107,1282,1
5129,2503,1
8298,5767,1
8298,1460,1
7162,4816,1
7162,11510,1
6107,1015,1
11724,6396,1
8247,2920,1
8247,724,1
11724,6107,1
8247,9721,1
8298,10508,1
8298,3237,1
11724,5836,1
8247,106,1
8298,3251,1
5129,11027,1
8298,968,1
5129,3952,1
5129,10945,1
8247,926,1
8247,3357,1
8247,571,1
6107,8363,1
8247,2495,1
8247,5365,1
5129,1113,1
8247,3072,1
8298,4496,1
5129,5247,1
5129,1710,1
11724,8458,1
11724,7915,1
8298,2803,1
11724,5196,1
7162,8339,1
11724,10340,1
8247,338,1
8247,11102,1
11724,3787,1
8298,2365,1
8298,11614,1
8298,2472,1
8298,8042,1
5129,842,1
8247,1456,1
5129,1922,1
6107,681,1
5129,10603,1
11724,1078,1
421,7427,1
5129,11173,1
5129,4211,1
8298,3316,1
11724,5017,1
11724,7363,1
421,4507,1
8247,9263,1
5129,8410,1
8247,8593,1
11724,1326,1
11724,6816,1
11724,5165,1
8298,418,1
8247,2641,1
8298,6793,1
5129,9480,1
5129,11130,1
11724,7083,1
5129,10913,1
11724,8745,1
5129,5796,1
8298,6153,1
8247,552,1
11724,11262,1
5129,8709,1
5129,9894,1
5129,9222,1
5129,10367,1
421,3422,1
5129,9358,1
6107,6279,1
6107,7664,1
8247,11077,1
6107,5650,1
8247,4466,1
8298,4625,1
8298,8593,1
11724,5308,1
8298,6138,1
5129,1160,1
5129,11550,1
8298,3852,1
11724,1110,1
7162,7660,1
8247,6656,1
8298,6132,1
5129,5660,1
8247,10108,1
5129,11103,1
5129,5905,1
8247,10406,1
5129,10207,1
5129,8699,1
5129,11205,1
8247,10761,1
11724,5971,1
8247,8949,1
5129,2102,1
6107,1158,1
5129,2940,1
11724,2275,1
5129,688,1
421,1608,1
8247,7018,1
8298,6920,1
8247,10262,1
8247,892,1
5129,6453,1
5129,10668,1
8247,10574,1
7162,6020,1
8298,4822,1
8247,3451,1
6107,10347,1
11724,4136,1
5129,8636,1
6107,3054,1
8247,4126,1
8298,7258,1
6107,5132,1
11724,3769,1
11724,2500,1
8298,2209,1
6107,7106,1
11724,4365,1
5129,62,1
5129,5988,1
11724,3655,1
8247,3538,1
421,5459,1
5129,10953,1
6107,1444,1
8298,3844,1
8247,10090,1
5129,7533,1
5129,9954,1
5129,1494,1
5129,9632,1
8247,7602,1
8298,10128,1
8298,6947,1
11724,8159,1
11724,4372,1
6107,5278,1
7162,1065,1
6107,7114,1
8298,3756,1
5129,2386,1
8298,1717,1
8298,423,1
11724,7495,1
8298,10524,1
8298,5194,1
8247,10460,1
5129,4171,1
6107,1496,1
8298,7259,1
5129,4496,1
8247,8871,1
8247,9114,1
8298,3580,1
8247,8708,1
11724,6422,1
5129,9602,1
5129,10253,1
11724,344,1
8298,11511,1
8247,6213,1
11724,2864,1
8247,5456,1
11724,11452,1
7162,4538,1
11724,427,1
5129,7228,1
11724,3719,1
421,11045,1
8298,6335,1
8298,3367,1
5129,8439,1
5129,9491,1
5129,8954,1
8247,10556,1
8247,1402,1
5129,10841,1
5129,4122,1
8298,9626,1
421,4102,1
5129,7026,1
5129,6558,1
5129,10451,1
5129,6668,1
421,2527,1
5129,10756,1
11724,10106,1
8247,11550,1
6107,11828,1
7162,4681,1
8247,2826,1
6107,3372,1
8298,6679,1
5129,2025,1
5129,3393,1
8298,3558,1
8247,713,1
8247,3090,1
5129,11900,1
11724,1158,1
11724,5633,1
5129,1015,1
6107,9630,1
8247,11461,1
8298,11251,1
11724,432,1
5129,6492,1
5129,10213,1
8247,1578,1
5129,8295,1
7162,1238,1
8298,5289,1
8247,4127,1
7162,9202,1
8298,4939,1
8298,6083,1
421,9592,1
5129,10123,1
11724,5972,1
11724,5268,1
6107,2610,1
6107,8251,1
6107,7411,1
8247,11045,1
8247,254,1
8247,7043,1
8247,7112,1
8247,4266,1
8298,9474,1
5129,7967,1
5129,11955,1
6107,3429,1
6107,11888,1
8298,9602,1
8247,681,1
5129,9008,1
6107,1478,1
5129,9044,1
11724,8655,1
5129,7009,1
11724,2481,1
5129,270,1
8298,1385,1
8298,5613,1
5129,602,1
8298,1016,1
8247,3832,1
5129,2081,1
8247,6346,1
5129,12096,1
5129,2689,1
8298,2689,1
6107,3399,1
8298,11276,1
6107,1455,1
6107,8738,1
5129,8704,1
11724,2011,1
5129,1010,1
8298,2952,1
7162,5867,1
8247,5885,1
6107,10777,1
7162,11839,1
11724,9581,1
8298,10979,1
5129,11987,1
8247,8450,1
11724,4089,1
6107,9777,1
5129,8213,1
6107,3307,1
6107,8174,1
8298,11027,1
8298,5598,1
5129,10376,1
8247,2060,1
8298,5166,1
8247,3953,1
5129,5224,1
7162,3393,1
5129,4321,1
6107,4691,1
7162,3758,1
7162,3586,1
8247,5014,1
8298,858,1
8247,10171,1
5129,1578,1
5129,11371,1
5129,1073,1
8298,4365,1
5129,3057,1
8298,12081,1
8247,9745,1
11724,3024,1
5129,813,1
11724,11451,1
421,616,1
11724,2284,1
5129,8686,1
5129,10995,1
421,8202,1
8247,11384,1
8298,1841,1
5129,4262,1
8247,12073,1
5129,542,1
8247,1731,1
8247,3755,1
11724,10590,1
5129,1231,1
5129,3321,1
8298,11084,1
5129,10279,1
8298,10273,1
8247,6035,1
8298,1436,1
11724,218,1
11724,10423,1
11724,7018,1
5129,2908,1
8298,5879,1
5129,3352,1
5129,3666,1
6107,360,1
8298,1951,1
8298,10387,1
6107,2844,1
8247,9339,1
8247,10953,1
5129,1208,1
5129,310,1
5129,10100,1
6107,4642,1
5129,9948,1
8298,9422,1
421,5880,1
11724,6986,1
7162,7865,1
7162,2464,1
5129,10879,1
11724,6308,1
5129,4177,1
5129,10446,1
8247,5990,1
11724,5199,1
8247,2156,1
5129,3369,1
5129,3987,1
8298,4165,1
5129,5388,1
5129,8787,1
6107,8850,1
6107,5905,1
8247,1149,1
8247,5000,1
8298,10005,1
8247,835,1
8247,4072,1
8298,822,1
5129,11485,1
11724,5600,1
8298,2421,1
5129,7165,1
11724,11919,1
6107,270,1
8247,9560,1
5129,11324,1
11724,1741,1
8247,5821,1
8298,9750,1
421,8707,1
5129,6445,1
8247,3077,1
8247,2030,1
421,11088,1
8298,1563,1
5129,8258,1
8298,2499,1
6107,4220,1
8247,2737,1
6107,299,1
5129,12039,1
11724,8048,1
11724,2527,1
8298,8609,1
5129,10068,1
6107,5222,1
11724,2180,1
8298,533,1
11724,3297,1
11724,2426,1
6107,3925,1
11724,11623,1
5129,12061,1
8298,2263,1
8247,3391,1
5129,3093,1
421,8663,1
11724,746,1
421,6704,1
8298,5931,1
8298,10495,1
11724,6222,1
6107,5196,1
8247,1322,1
8298,4934,1
5129,1175,1
5129,10081,1
6107,12090,1
7162,1102,1
5129,11454,1
11724,2634,1
8247,6801,1
8298,143,1
8298,3198,1
8298,10141,1
7162,11459,1
5129,8989,1
5129,503,1
11724,9291,1
8298,3938,1
5129,11982,1
8298,8254,1
421,2688,1
11724,10739,1
11724,5401,1
5129,2815,1
5129,9129,1
8247,11063,1
8247,1895,1
8298,99,1
8247,3630,1
7162,8492,1
5129,4297,1
5129,1878,1
8298,10279,1
8247,4103,1
5129,2472,1
5129,1425,1
11724,11805,1
5129,2511,1
11724,7523,1
8298,7952,1
5129,10629,1
8247,6453,1
5129,10274,1
5129,11456,1
8247,11714,1
8247,9137,1
8298,6413,1
8298,11619,1
11724,7492,1
5129,3838,1
6107,3079,1
6107,8876,1
421,1158,1
5129,9383,1
8247,358,1
421,350,1
5129,2972,1
11724,248,1
6107,6498,1
11724,11384,1
5129,6634,1
8247,1491,1
5129,5785,1
8247,11848,1
8298,5674,1
8247,1766,1
6107,1399,1
8247,2667,1
8298,489,1
8298,9700,1
11724,1222,1
5129,754,1
11724,2205,1
8298,4344,1
5129,11262,1
8298,5964,1
8247,4093,1
8298,8738,1
5129,3004,1
8298,6530,1
11724,8551,1
5129,3409,1
7162,6183,1
7162,1414,1
5129,6381,1
5129,866,1
11724,5074,1
5129,3786,1
5129,2135,1
7162,1563,1
6107,3024,1
5129,4432,1
5129,1697,1
5129,3163,1
11724,2269,1
11724,304,1
11724,334,1
11724,1169,1
6107,8918,1
5129,10406,1
8298,307,1
7162,8410,1
421,733,1
11724,8157,1
8298,2576,1
8247,11899,1
8298,3943,1
5129,1569,1
8298,2767,1
8247,11024,1
6107,9817,1
8247,5998,1
5129,11227,1
8298,4031,1
8247,3252,1
5129,9063,1
8298,11453,1
8247,8972,1
8247,5083,1
8298,11531,1
8247,5590,1
8247,5983,1
8247,11159,1
5129,11995,1
8247,3409,1
11724,2042,1
6107,2865,1
11724,11541,1
6107,11789,1
5129,3739,1
8298,9400,1
8247,11570,1
8298,7139,1
6107,8114,1
11724,2022,1
6107,7153,1
5129,843,1
8247,4078,1
7162,2095,1
5129,2638,1
6107,4770,1
5129,7906,1
5129,7901,1
8298,5565,1
7162,3883,1
5129,6392,1
8298,8993,1
8247,1947,1
6107,3409,1
6107,7906,1
8247,9023,1
8247,4358,1
8298,6328,1
11724,11174,1
5129,9855,1
5129,4031,1
5129,6366,1
6107,812,1
8298,11371,1
11724,5742,1
8298,11019,1
7162,6711,1
5129,2803,1
8247,11368,1
8247,5228,1
7162,679,1
8298,103,1
5129,4761,1
5129,11859,1
8298,2136,1
5129,1823,1
5129,9834,1
5129,4837,1
7162,1927,1
5129,1117,1
6107,8177,1
421,2506,1
8298,7780,1
11724,4702,1
11724,6318,1
8298,11570,1
8247,3672,1
8298,263,1
5129,6612,1
5129,5893,1
8298,10960,1
8247,9434,1
8247,756,1
5129,6010,1
6107,7438,1
11724,6,1
5129,9398,1
8247,8992,1
8247,558,1
8247,6679,1
421,6151,1
11724,6682,1
8247,6980,1
11724,7936,1
5129,2649,1
8247,2653,1
5129,6290,1
8247,650,1
11724,4612,1
11724,3544,1
6107,222,1
8298,9236,1
5129,6337,1
6107,4617,1
6107,9276,1
7162,2434,1
8298,10376,1
8298,4737,1
5129,6890,1
5129,8390,1
11724,5024,1
5129,3570,1
6107,9382,1
8247,11335,1
6107,3209,1
8247,6229,1
8247,10164,1
11724,5739,1
8298,6532,1
8247,5338,1
8247,3112,1
7162,3805,1
5129,9765,1
6107,6238,1
5129,9783,1
11724,2675,1
11724,483,1
6107,7478,1
5129,269,1
8247,7914,1
8247,1750,1
5129,7426,1
5129,4839,1
8247,499,1
11724,2782,1
11724,951,1
11724,7996,1
421,7309,1
8298,3203,1
11724,3486,1
5129,6837,1
8298,8014,1
6107,9397,1
8298,8450,1
5129,1811,1
8247,12086,1
5129,4044,1
8298,4774,1
11724,5411,1
5129,9347,1
8298,6443,1
5129,11922,1
6107,7691,1
5129,673,1
6107,5260,1
8247,5513,1
6107,8764,1
8298,640,1
6107,10430,1
8298,231,1
11724,11188,1
11724,6832,1
11724,6206,1
8298,9337,1
6107,12047,1
11724,7612,1
8298,4298,1
6107,5910,1
8247,2643,1
8298,6416,1
6107,2821,1
8298,7683,1
11724,3188,1
5129,1088,1
8247,6112,1
6107,11859,1
5129,7221,1
5129,7723,1
5129,9490,1
8247,9694,1
11724,3115,1
8298,3260,1
8298,7750,1
6107,818,1
5129,11301,1
8247,763,1
5129,281,1
6107,1951,1
5129,3783,1
5129,1128,1
5129,2488,1
5129,6915,1
11724,7737,1
8247,3948,1
7162,1924,1
421,10346,1
8247,9998,1
11724,7224,1
11724,7441,1
5129,9517,1
6107,5732,1
6107,56,1
5129,8330,1
11724,8435,1
5129,11185,1
11724,9858,1
8247,5722,1
8298,9434,1
6107,10983,1
8247,10619,1
5129,2239,1
6107,7405,1
5129,9321,1
6107,9416,1
421,432,1
8298,7316,1
421,5082,1
5129,2356,1
5129,4841,1
8247,7427,1
5129,9903,1
6107,788,1
8247,10010,1
8298,4061,1
5129,2737,1
8247,9422,1
5129,645,1
11724,6387,1
5129,8714,1
8298,11510,1
421,1597,1
11724,1329,1
5129,10860,1
8298,11014,1
8247,2235,1
8298,5781,1
6107,5495,1
5129,3475,1
421,2312,1
421,7482,1
8298,9093,1
7162,8825,1
6107,2463,1
5129,9077,1
5129,7665,1
8247,8099,1
8247,4462,1
6107,9403,1
5129,1597,1
11724,11644,1
5129,1641,1
7162,846,1
8247,2716,1
5129,11282,1
7162,4069,1
8247,2108,1
5129,6001,1
8247,177,1
6107,11459,1
11724,3126,1
5129,164,1
5129,2917,1
8298,10146,1
7162,7031,1
6107,11504,1
8247,1906,1
11724,4017,1
8247,11324,1
6107,10858,1
8298,3781,1
6107,3454,1
11724,7157,1
421,10451,1
5129,4701,1
6107,3641,1
11724,567,1
6107,3486,1
8247,8675,1
6107,8826,1
6107,9647,1
5129,3567,1
5129,551,1
8247,3608,1
11724,6849,1
8298,12102,1
6107,5322,1
5129,6472,1
8247,3522,1
421,9919,1
8247,5811,1
5129,6067,1
6107,2446,1
8298,10259,1
5129,7378,1
8298,7509,1
5129,954,1
5129,4396,1
5129,12048,1
5129,6279,1
8298,504,1
7162,295,1
8298,4010,1
11724,7375,1
11724,9705,1
6107,5385,1
11724,1483,1
5129,8861,1
5129,228,1
421,5279,1
5129,22,1
8247,9305,1
6107,9008,1
11724,10570,1
5129,3988,1
8247,10977,1
421,4079,1
11724,3611,1
7162,9983,1
5129,11919,1
8298,810,1
5129,2464,1
8298,868,1
421,1966,1
5129,340,1
8247,367,1
8298,5108,1
8298,4756,1
8298,5174,1
8298,4046,1
11724,7587,1
5129,10191,1
5129,7688,1
11724,89,1
8298,9204,1
8247,6387,1
11724,2027,1
5129,11405,1
8247,4623,1
5129,11993,1
8247,8862,1
5129,10087,1
5129,2347,1
11724,3959,1
5129,8342,1
8247,10141,1
8247,2501,1
6107,3144,1
6107,8549,1
8298,2408,1
5129,9227,1
8247,7915,1
5129,7521,1
8298,5799,1
11724,11617,1
11724,545,1
8298,6642,1
5129,9276,1
8298,7481,1
421,6073,1
11724,10839,1
11724,7376,1
8247,8086,1
6107,6991,1
8247,7764,1
5129,5632,1
11724,3139,1
8247,4221,1
11724,11591,1
8298,6130,1
8298,8148,1
6107,3643,1
8247,6097,1
7162,8251,1
5129,5203,1
5129,478,1
6107,8616,1
5129,6030,1
5129,5761,1
11724,9682,1
5129,10015,1
8298,189,1
11724,4631,1
11724,8045,1
6107,5995,1
8298,2565,1
11724,6931,1
7162,947,1
7162,3004,1
6107,8638,1
5129,847,1
5129,698,1
7162,3962,1
5129,6086,1
8298,458,1
6107,889,1
5129,3199,1
5129,2035,1
8298,4805,1
11724,4618,1
6107,2996,1
8247,11211,1
6107,3030,1
8247,7022,1
5129,972,1
8247,2277,1
5129,5839,1
8298,11743,1
8247,11154,1
5129,5199,1
5129,9564,1
6107,9198,1
11724,2341,1
8247,5905,1
6107,6708,1
8247,928,1
6107,5117,1
6107,5276,1
11724,1171,1
7162,745,1
5129,26,1
8298,4659,1
5129,2735,1
6107,8561,1
11724,1525,1
5129,1966,1
8247,3051,1
8247,6708,1
8247,8215,1
6107,4564,1
11724,3,1
5129,179,1
5129,10739,1
5129,9605,1
5129,4568,1
5129,3215,1
8247,9196,1
8298,425,1
8247,9713,1
421,2485,1
8298,10662,1
5129,6587,1
421,7439,1
8247,5263,1
5129,4244,1
5129,10669,1
11724,2287,1
6107,71,1
11724,2076,1
5129,4041,1
11724,1147,1
11724,6924,1
5129,4241,1
8247,11828,1
421,7759,1
7162,10928,1
7162,5786,1
6107,5763,1
421,10518,1
5129,6974,1
5129,6887,1
6107,487,1
6107,12020,1
8298,7284,1
6107,6092,1
5129,7133,1
8298,3447,1
5129,11566,1
5129,8317,1
6107,2036,1
8298,11684,1
6107,6048,1
5129,9244,1
8247,8105,1
5129,2192,1
5129,7273,1
5129,4815,1
8247,8697,1
5129,4770,1
8247,11626,1
8247,222,1
8247,1135,1
5129,1562,1
8247,5935,1
5129,11229,1
8298,2785,1
6107,8711,1
8298,2998,1
11724,10466,1
5129,9525,1
8298,7939,1
5129,2209,1
5129,10495,1
6107,6094,1
6107,7183,1
8247,5956,1
11724,5233,1
5129,6269,1
8247,3917,1
6107,10909,1
5129,5803,1
6107,11672,1
6107,3482,1
11724,4340,1
8247,432,1
5129,5613,1
5129,2557,1
5129,9243,1
8298,2674,1
6107,10671,1
8298,18,1
6107,1113,1
5129,11486,1
11724,2708,1
421,7180,1
8247,3013,1
7162,3144,1
11724,9062,1
11724,7903,1
8298,8157,1
5129,4388,1
8298,8410,1
421,11573,1
11724,11619,1
8247,10385,1
5129,8783,1
8247,11074,1
5129,4189,1
8247,11438,1
5129,9396,1
5129,10373,1
5129,664,1
5129,9493,1
5129,435,1
8247,10729,1
8247,7045,1
8298,11300,1
11724,6929,1
8298,9615,1
7162,9041,1
11724,9132,1
8247,7437,1
11724,8203,1
8247,1387,1
8298,1150,1
6107,7539,1
6107,6455,1
11724,6996,1
6107,9279,1
5129,1821,1
6107,140,1
7162,8563,1
8298,140,1
5129,11868,1
5129,11433,1
11724,7301,1
11724,2061,1
5129,4442,1
8298,2097,1
5129,507,1
8298,3020,1
8298,9431,1
6107,5206,1
11724,968,1
8247,7373,1
5129,9228,1
6107,11332,1
5129,1440,1
8298,5922,1
421,6600,1
6107,8109,1
11724,946,1
421,879,1
8247,1685,1
11724,10665,1
8247,2103,1
7162,4680,1
8247,4094,1
8247,7254,1
11724,6097,1
11724,6502,1
8247,10832,1
8298,10993,1
8298,12130,1
11724,9649,1
8247,6640,1
8298,3393,1
8247,8035,1
5129,8676,1
8298,11412,1
8247,2776,1
5129,7250,1
5129,2454,1
8247,4365,1
5129,4303,1
7162,4442,1
5129,9424,1
5129,7588,1
5129,585,1
8298,8963,1
6107,7187,1
5129,853,1
5129,5788,1
11724,4233,1
5129,4090,1
8298,8507,1
11724,2403,1
11724,1120,1
6107,10979,1
5129,6597,1
8247,3054,1
6107,3588,1
7162,4825,1
11724,890,1
8298,10503,1
5129,844,1
8247,12178,1
7162,6708,1
8298,2102,1
5129,10228,1
8298,324,1
8247,920,1
8247,9269,1
6107,11164,1
5129,7889,1
6107,7996,1
5129,10196,1
7162,3041,1
5129,9625,1
5129,8299,1
8247,3286,1
6107,1073,1
5129,3366,1
8247,5895,1
11724,1928,1
11724,10527,1
8247,414,1
5129,2197,1
5129,7497,1
5129,7231,1
6107,338,1
8247,8306,1
8298,10120,1
7162,11953,1
5129,7549,1
5129,1068,1
6107,9423,1
8247,8951,1
8298,9234,1
7162,8421,1
6107,1917,1
8247,3136,1
11724,1799,1
8247,8300,1
421,2205,1
5129,9025,1
11724,37,1
6107,8345,1
6107,9869,1
5129,6942,1
5129,431,1
5129,5334,1
8247,8617,1
8247,11619,1
8247,8136,1
421,11438,1
5129,6801,1
8247,7517,1
8298,5158,1
8298,4879,1
11724,9057,1
5129,3548,1
5129,6142,1
8298,223,1
421,2118,1
7162,5309,1
5129,6956,1
8298,2446,1
7162,11888,1
5129,36,1
8298,7183,1
5129,11595,1
8247,11711,1
6107,4983,1
8298,9807,1
11724,5489,1
7162,10832,1
6107,3453,1
5129,6003,1
6107,7319,1
11724,9970,1
8247,105,1
5129,7829,1
5129,1852,1
8247,8071,1
5129,8692,1
11724,10491,1
5129,6028,1
6107,8494,1
5129,12062,1
11724,2744,1
5129,3307,1
7162,11019,1
11724,8494,1
7162,11351,1
5129,1737,1
5129,3305,1
5129,6926,1
7162,4166,1
5129,5310,1
8298,12048,1
11724,6625,1
6107,6401,1
5129,6460,1
5129,4131,1
8298,6966,1
5129,3069,1
8298,9045,1
11724,4548,1
5129,9481,1
5129,5075,1
8247,2003,1
7162,9411,1
8247,12143,1
5129,2280,1
7162,3547,1
8298,870,1
11724,7347,1
6107,8817,1
8247,9013,1
5129,1701,1
8247,9331,1
11724,11896,1
8298,10666,1
6107,7186,1
8247,9571,1
5129,5841,1
7162,10484,1
7162,4010,1
5129,5889,1
5129,9400,1
421,11551,1
5129,679,1
5129,11639,1
5129,11088,1
8247,11376,1
8298,7972,1
5129,1650,1
8298,4461,1
5129,5813,1
6107,11820,1
8298,169,1
8247,1479,1
11724,847,1
5129,10646,1
6107,1263,1
8247,6824,1
8298,6021,1
11724,9470,1
6107,10879,1
6107,5964,1
8247,4046,1
8298,6030,1
11724,2278,1
5129,18,1
8247,858,1
5129,1779,1
8247,11941,1
11724,9729,1
8298,903,1
8247,11465,1
8247,4129,1
11724,3137,1
11724,11411,1
8247,9882,1
8298,50,1
8247,2264,1
6107,5151,1
8247,6136,1
11724,3748,1
8298,8316,1
8247,8630,1
11724,11726,1
5129,8451,1
8247,10041,1
5129,4427,1
5129,877,1
6107,2359,1
8247,2711,1
5129,3279,1
8247,5784,1
5129,11655,1
7162,2128,1
5129,621,1
5129,1627,1
6107,11527,1
5129,9034,1
8298,7193,1
5129,9011,1
8298,5048,1
5129,8169,1
11724,8620,1
5129,10996,1
6107,6612,1
5129,4019,1
8247,1043,1
11724,9795,1
5129,7245,1
7162,10273,1
8247,10780,1
5129,1991,1
5129,1717,1
8298,9424,1
8298,8575,1
6107,7915,1
11724,9700,1
8247,8718,1
8298,4357,1
5129,5436,1
8247,9166,1
7162,7690,1
11724,1367,1
5129,11820,1
8298,2389,1
7162,6374,1
6107,8652,1
7162,3384,1
8298,5763,1
8298,6718,1
5129,2300,1
5129,9233,1
11724,11818,1
6107,4357,1
8298,7679,1
5129,5964,1
8247,8910,1
11724,10920,1
5129,4441,1
421,3666,1
5129,9102,1
5129,11886,1
5129,1478,1
5129,10570,1
8247,3095,1
5129,11158,1
11724,2116,1
5129,6527,1
8247,7123,1
6107,1641,1
8247,8984,1
8298,8787,1
5129,7058,1
8298,7241,1
11724,287,1
6107,6128,1
11724,2614,1
8298,5654,1
11724,371,1
6107,11983,1
5129,9659,1
421,12205,1
5129,11531,1
8298,5786,1
8298,4965,1
5129,6138,1
5129,11331,1
6107,3880,1
8298,5309,1
11724,2839,1
8298,10540,1
8247,5005,1
8298,12087,1
8298,6756,1
7162,11687,1
7162,1611,1
8298,2164,1
8247,1204,1
5129,12036,1
5129,6991,1
11724,5497,1
8247,5705,1
5129,6868,1
8298,6360,1
5129,6487,1
8298,5075,1
6107,8589,1
5129,948,1
7162,8886,1
7162,362,1
5129,10244,1
8247,33,1
8298,11102,1
421,2022,1
11724,4358,1
11724,349,1
8298,10033,1
11724,3902,1
5129,7344,1
7162,12128,1
421,11322,1
11724,10553,1
5129,11736,1
6107,5482,1
11724,4080,1
6107,8445,1
8247,8316,1
5129,647,1
8247,507,1
5129,963,1
5129,8339,1
8247,11580,1
5129,10496,1
6107,6561,1
6107,1053,1
8298,11729,1
5129,4942,1
5129,7483,1
8298,5497,1
5129,11960,1
5129,938,1
5129,574,1
5129,6602,1
8247,45,1
11724,10388,1
8298,911,1
8298,1238,1
5129,11441,1
8298,9233,1
11724,11368,1
5129,10432,1
6107,11816,1
6107,9959,1
8247,8574,1
5129,7282,1
7162,12059,1
6107,1254,1
8247,7552,1
8298,10912,1
5129,9362,1
6107,11821,1
6107,8993,1
8298,3735,1
5129,9640,1
6107,5586,1
11724,2697,1
11724,11853,1
5129,3373,1
6107,9305,1
11724,8857,1
5129,5198,1
8247,10361,1
8247,10985,1
5129,9610,1
11724,4902,1
11724,3299,1
8247,180,1
8247,1329,1
8298,3486,1
11724,10000,1
8298,4942,1
5129,6692,1
8247,8636,1
8247,9355,1
6107,11676,1
7162,10665,1
5129,7907,1
5129,1112,1
7162,451,1
5129,9105,1
8247,8439,1
11724,8387,1
11724,1528,1
11724,5195,1
5129,12093,1
8247,1571,1
5129,1722,1
11724,9441,1
6107,4763,1
421,901,1
8298,7004,1
5129,1579,1
